SITE CODE,Year,Month,Day,Hour,BarometricPressure(hPa),BarometricPressure(PSI)
SMO,2020,6,21,16,1002.37,14.534365
SMO,2020,6,21,17,1002.68,14.53886
SMO,2020,6,21,18,1003.34,14.54843
SMO,2020,6,21,19,1004.3,14.56235
SMO,2020,6,21,20,1004.79,14.569455
SMO,2020,6,21,21,1004.87,14.570615
SMO,2020,6,21,22,1004.34,14.56293
SMO,2020,6,21,23,1003.65,14.552925
SMO,2020,6,22,0,1003.31,14.547995
SMO,2020,6,22,1,1002.6,14.5377
SMO,2020,6,22,2,1002.12,14.53074
SMO,2020,6,22,3,1002.03,14.529435
SMO,2020,6,22,4,1001.89,14.527405
SMO,2020,6,22,5,1002.32,14.53364
SMO,2020,6,22,6,1002.99,14.543355
SMO,2020,6,22,7,1003.41,14.549445
SMO,2020,6,22,8,1003.77,14.554665
SMO,2020,6,22,9,1003.9,14.55655
SMO,2020,6,22,10,1003.87,14.556115
SMO,2020,6,22,11,1003.51,14.550895
SMO,2020,6,22,12,1003.04,14.54408
SMO,2020,6,22,13,1002.45,14.535525
SMO,2020,6,22,14,1002.14,14.53103
SMO,2020,6,22,15,1002.04,14.52958
SMO,2020,6,22,16,1002.45,14.535525
SMO,2020,6,22,17,1002.98,14.54321
SMO,2020,6,22,18,1003.28,14.54756
SMO,2020,6,22,19,1003.9,14.55655
SMO,2020,6,22,20,1003.86,14.55597
SMO,2020,6,22,21,1003.84,14.55568
SMO,2020,6,22,22,1003.61,14.552345
SMO,2020,6,22,23,1002.68,14.53886
SMO,2020,6,23,0,1002.04,14.52958
SMO,2020,6,23,1,1001.42,14.52059
SMO,2020,6,23,2,1001.18,14.51711
SMO,2020,6,23,3,1001.28,14.51856
SMO,2020,6,23,4,1001.85,14.526825
SMO,2020,6,23,5,1002.33,14.533785
SMO,2020,6,23,6,1002.49,14.536105
SMO,2020,6,23,7,1002.76,14.54002
SMO,2020,6,23,8,1003.26,14.54727
SMO,2020,6,23,9,1003.24,14.54698
SMO,2020,6,23,10,1003.04,14.54408
SMO,2020,6,23,11,1002.97,14.543065
SMO,2020,6,23,12,1002.7,14.53915
SMO,2020,6,23,13,1002.41,14.534945
SMO,2020,6,23,14,1002.08,14.53016
SMO,2020,6,23,15,1002.23,14.532335
SMO,2020,6,23,16,1002.08,14.53016
SMO,2020,6,23,17,1002.48,14.53596
SMO,2020,6,23,18,1003.01,14.543645
SMO,2020,6,23,19,1003.49,14.550605
SMO,2020,6,23,20,1003.75,14.554375
SMO,2020,6,23,21,1003.55,14.551475
SMO,2020,6,23,22,1002.99,14.543355
SMO,2020,6,23,23,1002.5,14.53625
SMO,2020,6,24,0,1001.95,14.528275
SMO,2020,6,24,1,1001.3,14.51885
SMO,2020,6,24,2,1000.88,14.51276
SMO,2020,6,24,3,1001.08,14.51566
SMO,2020,6,24,4,1001.52,14.52204
SMO,2020,6,24,5,1001.92,14.52784
SMO,2020,6,24,6,1002.53,14.536685
SMO,2020,6,24,7,1002.6,14.5377
SMO,2020,6,24,8,1002.83,14.541035
SMO,2020,6,24,9,1002.84,14.54118
SMO,2020,6,24,10,1002.66,14.53857
SMO,2020,6,24,11,1002.5,14.53625
SMO,2020,6,24,12,1002.16,14.53132
SMO,2020,6,24,13,1001.79,14.525955
SMO,2020,6,24,14,1001.51,14.521895
SMO,2020,6,24,15,1001.44,14.52088
SMO,2020,6,24,16,1001.54,14.52233
SMO,2020,6,24,17,1002.08,14.53016
SMO,2020,6,24,18,1002.6,14.5377
SMO,2020,6,24,19,1003.36,14.54872
SMO,2020,6,24,20,1003.68,14.55336
SMO,2020,6,24,21,1003.33,14.548285
SMO,2020,6,24,22,1002.73,14.539585
SMO,2020,6,24,23,1002.46,14.53567
SMO,2020,6,25,0,1001.89,14.527405
SMO,2020,6,25,1,1001.51,14.521895
SMO,2020,6,25,2,1001.53,14.522185
SMO,2020,6,25,3,1002.05,14.529725
SMO,2020,6,25,4,1002.26,14.53277
SMO,2020,6,25,5,1002.73,14.539585
SMO,2020,6,25,6,1003.36,14.54872
SMO,2020,6,25,7,1003.76,14.55452
SMO,2020,6,25,8,1004.13,14.559885
SMO,2020,6,25,9,1004.01,14.558145
SMO,2020,6,25,10,1003.62,14.55249
SMO,2020,6,25,11,1003.12,14.54524
SMO,2020,6,25,12,1002.55,14.536975
SMO,2020,6,25,13,1002.22,14.53219
SMO,2020,6,25,14,1001.88,14.52726
SMO,2020,6,25,15,1001.73,14.525085
SMO,2020,6,25,16,1002.11,14.530595
SMO,2020,6,25,17,1002.29,14.533205
SMO,2020,6,25,18,1003.09,14.544805
SMO,2020,6,25,19,1003.6,14.5522
SMO,2020,6,25,20,1003.91,14.556695
SMO,2020,6,25,21,1003.69,14.553505
SMO,2020,6,25,22,1003.27,14.547415
SMO,2020,6,25,23,1002.61,14.537845
SMO,2020,6,26,0,1001.85,14.526825
SMO,2020,6,26,1,1001.53,14.522185
SMO,2020,6,26,2,1001.36,14.51972
SMO,2020,6,26,3,1001.61,14.523345
SMO,2020,6,26,4,1001.86,14.52697
SMO,2020,6,26,5,1002.13,14.530885
SMO,2020,6,26,6,1002.53,14.536685
SMO,2020,6,26,7,1002.78,14.54031
SMO,2020,6,26,8,1003.1,14.54495
SMO,2020,6,26,9,1003.33,14.548285
SMO,2020,6,26,10,1003.1,14.54495
SMO,2020,6,26,11,1002.7,14.53915
SMO,2020,6,26,12,1002.52,14.53654
SMO,2020,6,26,13,1002.24,14.53248
SMO,2020,6,26,14,1002.06,14.52987
SMO,2020,6,26,15,1002.05,14.529725
SMO,2020,6,26,16,1002.07,14.530015
SMO,2020,6,26,17,1002.41,14.534945
SMO,2020,6,26,18,1002.85,14.541325
SMO,2020,6,26,19,1003.29,14.547705
SMO,2020,6,26,20,1003.51,14.550895
SMO,2020,6,26,21,1003.45,14.550025
SMO,2020,6,26,22,1002.82,14.54089
SMO,2020,6,26,23,1002.18,14.53161
SMO,2020,6,27,0,1001.54,14.52233
SMO,2020,6,27,1,1001.08,14.51566
SMO,2020,6,27,2,1000.97,14.514065
SMO,2020,6,27,3,1001.34,14.51943
SMO,2020,6,27,4,1001.65,14.523925
SMO,2020,6,27,5,1002.31,14.533495
SMO,2020,6,27,6,1003.26,14.54727
SMO,2020,6,27,7,1003.78,14.55481
SMO,2020,6,27,8,1003.93,14.556985
SMO,2020,6,27,9,1003.98,14.55771
SMO,2020,6,27,10,1003.79,14.554955
SMO,2020,6,27,11,1003.69,14.553505
SMO,2020,6,27,12,1003.41,14.549445
SMO,2020,6,27,13,1002.74,14.53973
SMO,2020,6,27,14,1002.46,14.53567
SMO,2020,6,27,15,1002.52,14.53654
SMO,2020,6,27,16,1002.69,14.539005
SMO,2020,6,27,17,1002.72,14.53944
SMO,2020,6,27,18,1003.16,14.54582
SMO,2020,6,27,19,1003.43,14.549735
SMO,2020,6,27,20,1003.63,14.552635
SMO,2020,6,27,21,1003.45,14.550025
SMO,2020,6,27,22,1002.91,14.542195
SMO,2020,6,27,23,1002.22,14.53219
SMO,2020,6,28,0,1001.45,14.521025
SMO,2020,6,28,1,1000.96,14.51392
SMO,2020,6,28,2,1000.97,14.514065
SMO,2020,6,28,3,1001.37,14.519865
SMO,2020,6,28,4,1001.91,14.527695
SMO,2020,6,28,5,1002.5,14.53625
SMO,2020,6,28,6,1003.08,14.54466
SMO,2020,6,28,7,1002.95,14.542775
SMO,2020,6,28,8,1003.1,14.54495
SMO,2020,6,28,9,1003.07,14.544515
SMO,2020,6,28,10,1002.65,14.538425
SMO,2020,6,28,11,1002.55,14.536975
SMO,2020,6,28,12,1002.37,14.534365
SMO,2020,6,28,13,1001.55,14.522475
SMO,2020,6,28,14,1001.3,14.51885
SMO,2020,6,28,15,1001.45,14.521025
SMO,2020,6,28,16,1001.4,14.5203
SMO,2020,6,28,17,1001.42,14.52059
SMO,2020,6,28,18,1001.77,14.525665
SMO,2020,6,28,19,1002.67,14.538715
SMO,2020,6,28,20,1002.78,14.54031
SMO,2020,6,28,21,1002.45,14.535525
SMO,2020,6,28,22,1002.02,14.52929
SMO,2020,6,28,23,1001.15,14.516675
SMO,2020,6,29,0,1000.38,14.50551
SMO,2020,6,29,1,999.88,14.49826
SMO,2020,6,29,2,999.74,14.49623
SMO,2020,6,29,3,999.7,14.49565
SMO,2020,6,29,4,1000.16,14.50232
SMO,2020,6,29,5,1000.63,14.509135
SMO,2020,6,29,6,1001.11,14.516095
SMO,2020,6,29,7,1001.45,14.521025
SMO,2020,6,29,8,1001.49,14.521605
SMO,2020,6,29,9,1001.14,14.51653
SMO,2020,6,29,10,1000.96,14.51392
SMO,2020,6,29,11,1000.96,14.51392
SMO,2020,6,29,12,1000.57,14.508265
SMO,2020,6,29,13,1000.12,14.50174
SMO,2020,6,29,14,999.77,14.496665
SMO,2020,6,29,15,999.59,14.494055
SMO,2020,6,29,16,999.7,14.49565
SMO,2020,6,29,17,999.97,14.499565
SMO,2020,6,29,18,1000.29,14.504205
SMO,2020,6,29,19,1000.82,14.51189
SMO,2020,6,29,20,1000.77,14.511165
SMO,2020,6,29,21,1000.68,14.50986
SMO,2020,6,29,22,1000.69,14.510005
SMO,2020,6,29,23,999.93,14.498985
SMO,2020,6,30,0,998.98,14.48521
SMO,2020,6,30,1,998.48,14.47796
SMO,2020,6,30,2,998.57,14.479265
SMO,2020,6,30,3,999.07,14.486515
SMO,2020,6,30,4,999.46,14.49217
SMO,2020,6,30,5,1000.16,14.50232
SMO,2020,6,30,6,1000.91,14.513195
SMO,2020,6,30,7,1001.39,14.520155
SMO,2020,6,30,8,1001.7,14.52465
SMO,2020,6,30,9,1001.63,14.523635
SMO,2020,6,30,10,1001.5,14.52175
SMO,2020,6,30,11,1001.29,14.518705
SMO,2020,6,30,12,1000.97,14.514065
SMO,2020,6,30,13,1000.51,14.507395
SMO,2020,6,30,14,1000.56,14.50812
SMO,2020,6,30,15,1000.5,14.50725
SMO,2020,6,30,16,1000.6,14.5087
SMO,2020,6,30,17,1000.95,14.513775
SMO,2020,6,30,18,1001.37,14.519865
SMO,2020,6,30,19,1002.14,14.53103
SMO,2020,6,30,20,1002.42,14.53509
SMO,2020,6,30,21,1002.45,14.535525
SMO,2020,6,30,22,1001.81,14.526245
SMO,2020,6,30,23,1000.49,14.507105
SMO,2020,7,1,0,999.68,14.49536
SMO,2020,7,1,1,999.23,14.488835
SMO,2020,7,1,2,999.05,14.486225
SMO,2020,7,1,3,999.25,14.489125
SMO,2020,7,1,4,999.61,14.494345
SMO,2020,7,1,5,1000.44,14.50638
SMO,2020,7,1,6,1001.31,14.518995
SMO,2020,7,1,7,1001.83,14.526535
SMO,2020,7,1,8,1002.39,14.534655
SMO,2020,7,1,9,1002.29,14.533205
SMO,2020,7,1,10,1002.29,14.533205
SMO,2020,7,1,11,1002.39,14.534655
SMO,2020,7,1,12,1002,14.529
SMO,2020,7,1,13,1001.5,14.52175
SMO,2020,7,1,14,1001.27,14.518415
SMO,2020,7,1,15,1001.26,14.51827
SMO,2020,7,1,16,1001.59,14.523055
SMO,2020,7,1,17,1001.94,14.52813
SMO,2020,7,1,18,1002.37,14.534365
SMO,2020,7,1,19,1002.77,14.540165
SMO,2020,7,1,20,1003.06,14.54437
SMO,2020,7,1,21,1002.99,14.543355
SMO,2020,7,1,22,1002.76,14.54002
SMO,2020,7,1,23,1002.24,14.53248
SMO,2020,7,2,0,1002,14.529
SMO,2020,7,2,1,1001.5,14.52175
SMO,2020,7,2,2,1001.26,14.51827
SMO,2020,7,2,3,1001.36,14.51972
SMO,2020,7,2,4,1001.79,14.525955
SMO,2020,7,2,5,1002.2,14.5319
SMO,2020,7,2,6,1002.96,14.54292
SMO,2020,7,2,7,1003.74,14.55423
SMO,2020,7,2,8,1004.23,14.561335
SMO,2020,7,2,9,1003.92,14.55684
SMO,2020,7,2,10,1003.32,14.54814
SMO,2020,7,2,11,1002.94,14.54263
SMO,2020,7,2,12,1002.77,14.540165
SMO,2020,7,2,13,1002.45,14.535525
SMO,2020,7,2,14,1001.85,14.526825
SMO,2020,7,2,15,1001.8,14.5261
SMO,2020,7,2,16,1001.97,14.528565
SMO,2020,7,2,17,1002.7,14.53915
SMO,2020,7,2,18,1003.39,14.549155
SMO,2020,7,2,19,1003.97,14.557565
SMO,2020,7,2,20,1004.25,14.561625
SMO,2020,7,2,21,1003.99,14.557855
SMO,2020,7,2,22,1003.17,14.545965
SMO,2020,7,2,23,1002.22,14.53219
SMO,2020,7,3,0,1001.57,14.522765
SMO,2020,7,3,1,1001.25,14.518125
SMO,2020,7,3,2,1001.09,14.515805
SMO,2020,7,3,3,1001.33,14.519285
SMO,2020,7,3,4,1001.94,14.52813
SMO,2020,7,3,5,1002.3,14.53335
SMO,2020,7,3,6,1002.87,14.541615
SMO,2020,7,3,7,1003.27,14.547415
SMO,2020,7,3,8,1003.57,14.551765
SMO,2020,7,3,9,1003.62,14.55249
SMO,2020,7,3,10,1003.81,14.555245
SMO,2020,7,3,11,1003.66,14.55307
SMO,2020,7,3,12,1003.25,14.547125
SMO,2020,7,3,13,1002.65,14.538425
SMO,2020,7,3,14,1002.15,14.531175
SMO,2020,7,3,15,1002.05,14.529725
SMO,2020,7,3,16,1002.2,14.5319
SMO,2020,7,3,17,1002.84,14.54118
SMO,2020,7,3,18,1003.49,14.550605
SMO,2020,7,3,19,1004.27,14.561915
SMO,2020,7,3,20,1004.58,14.56641
SMO,2020,7,3,21,1004.8,14.5696
SMO,2020,7,3,22,1003.94,14.55713
SMO,2020,7,3,23,1003.18,14.54611
SMO,2020,7,4,0,1002.58,14.53741
SMO,2020,7,4,1,1001.93,14.527985
SMO,2020,7,4,2,1001.64,14.52378
SMO,2020,7,4,3,1001.75,14.525375
SMO,2020,7,4,4,1001.92,14.52784
SMO,2020,7,4,5,1002.37,14.534365
SMO,2020,7,4,6,1003.15,14.545675
SMO,2020,7,4,7,1003.54,14.55133
SMO,2020,7,4,8,1003.87,14.556115
SMO,2020,7,4,9,1003.71,14.553795
SMO,2020,7,4,10,1003.46,14.55017
SMO,2020,7,4,11,1003.37,14.548865
SMO,2020,7,4,12,1002.87,14.541615
SMO,2020,7,4,13,1002.38,14.53451
SMO,2020,7,4,14,1001.95,14.528275
SMO,2020,7,4,15,1001.46,14.52117
SMO,2020,7,4,16,1001.95,14.528275
SMO,2020,7,4,17,1002.33,14.533785
SMO,2020,7,4,18,1003.05,14.544225
SMO,2020,7,4,19,1003.95,14.557275
SMO,2020,7,4,20,1004.31,14.562495
SMO,2020,7,4,21,1004.47,14.564815
SMO,2020,7,4,22,1004.15,14.560175
SMO,2020,7,4,23,1003.6,14.5522
SMO,2020,7,5,0,1002.74,14.53973
SMO,2020,7,5,1,1002.45,14.535525
SMO,2020,7,5,2,1002.05,14.529725
SMO,2020,7,5,3,1002.57,14.537265
SMO,2020,7,5,4,1002.97,14.543065
SMO,2020,7,5,5,1003.36,14.54872
SMO,2020,7,5,6,1003.88,14.55626
SMO,2020,7,5,7,1004.22,14.56119
SMO,2020,7,5,8,1004.58,14.56641
SMO,2020,7,5,9,1004.83,14.570035
SMO,2020,7,5,10,1004.75,14.568875
SMO,2020,7,5,11,1004.67,14.567715
SMO,2020,7,5,12,1004.35,14.563075
SMO,2020,7,5,13,1004.1,14.55945
SMO,2020,7,5,14,1003.66,14.55307
SMO,2020,7,5,15,1003.64,14.55278
SMO,2020,7,5,16,1004.03,14.558435
SMO,2020,7,5,17,1004.26,14.56177
SMO,2020,7,5,18,1004.9,14.57105
SMO,2020,7,5,19,1005.56,14.58062
SMO,2020,7,5,20,1006.08,14.58816
SMO,2020,7,5,21,1005.86,14.58497
SMO,2020,7,5,22,1005.41,14.578445
SMO,2020,7,5,23,1005.01,14.572645
SMO,2020,7,6,0,1004.38,14.56351
SMO,2020,7,6,1,1003.67,14.553215
SMO,2020,7,6,2,1003.41,14.549445
SMO,2020,7,6,3,1003.26,14.54727
SMO,2020,7,6,4,1003.5,14.55075
SMO,2020,7,6,5,1003.59,14.552055
SMO,2020,7,6,6,1003.5,14.55075
SMO,2020,7,6,7,1003.97,14.557565
SMO,2020,7,6,8,1004.15,14.560175
SMO,2020,7,6,9,1004.21,14.561045
SMO,2020,7,6,10,1003.93,14.556985
SMO,2020,7,6,11,1003.48,14.55046
SMO,2020,7,6,12,1003.24,14.54698
SMO,2020,7,6,13,1002.79,14.540455
SMO,2020,7,6,14,1002.6,14.5377
SMO,2020,7,6,15,1002.68,14.53886
SMO,2020,7,6,16,1003.05,14.544225
SMO,2020,7,6,17,1003.29,14.547705
SMO,2020,7,6,18,1003.79,14.554955
SMO,2020,7,6,19,1004.35,14.563075
SMO,2020,7,6,20,1004.58,14.56641
SMO,2020,7,6,21,1004.53,14.565685
SMO,2020,7,6,22,1004.19,14.560755
SMO,2020,7,6,23,1003.74,14.55423
SMO,2020,7,7,0,1003.25,14.547125
SMO,2020,7,7,1,1002.47,14.535815
SMO,2020,7,7,2,1002.34,14.53393
SMO,2020,7,7,3,1002.63,14.538135
SMO,2020,7,7,4,1002.81,14.540745
SMO,2020,7,7,5,1003.43,14.549735
SMO,2020,7,7,6,1004.27,14.561915
SMO,2020,7,7,7,1004.83,14.570035
SMO,2020,7,7,8,1005.08,14.57366
SMO,2020,7,7,9,1004.77,14.569165
SMO,2020,7,7,10,1004.5,14.56525
SMO,2020,7,7,11,1004.11,14.559595
SMO,2020,7,7,12,1003.69,14.553505
SMO,2020,7,7,13,1002.96,14.54292
SMO,2020,7,7,14,1002.31,14.533495
SMO,2020,7,7,15,1002.17,14.531465
SMO,2020,7,7,16,1002.56,14.53712
SMO,2020,7,7,17,1003.07,14.544515
SMO,2020,7,7,18,1003.65,14.552925
SMO,2020,7,7,19,1004.34,14.56293
SMO,2020,7,7,20,1004.67,14.567715
SMO,2020,7,7,21,1004.52,14.56554
SMO,2020,7,7,22,1004.39,14.563655
SMO,2020,7,7,23,1004.05,14.558725
SMO,2020,7,8,0,1003.49,14.550605
SMO,2020,7,8,1,1002.97,14.543065
SMO,2020,7,8,2,1002.74,14.53973
SMO,2020,7,8,3,1002.97,14.543065
SMO,2020,7,8,4,1003.57,14.551765
SMO,2020,7,8,5,1003.78,14.55481
SMO,2020,7,8,6,1004.36,14.56322
SMO,2020,7,8,7,1004.56,14.56612
SMO,2020,7,8,8,1004.57,14.566265
SMO,2020,7,8,9,1004.38,14.56351
SMO,2020,7,8,10,1004.1,14.55945
SMO,2020,7,8,11,1003.86,14.55597
SMO,2020,7,8,12,1003.33,14.548285
SMO,2020,7,8,13,1002.95,14.542775
SMO,2020,7,8,14,1002.4,14.5348
SMO,2020,7,8,15,1002.25,14.532625
SMO,2020,7,8,16,1002.49,14.536105
SMO,2020,7,8,17,1002.97,14.543065
SMO,2020,7,8,18,1003.58,14.55191
SMO,2020,7,8,19,1004.18,14.56061
SMO,2020,7,8,20,1004.55,14.565975
SMO,2020,7,8,21,1004.56,14.56612
SMO,2020,7,8,22,1004.02,14.55829
SMO,2020,7,8,23,1003.3,14.54785
SMO,2020,7,9,0,1002.71,14.539295
SMO,2020,7,9,1,1002.13,14.530885
SMO,2020,7,9,2,1001.8,14.5261
SMO,2020,7,9,3,1001.82,14.52639
SMO,2020,7,9,4,1002.04,14.52958
SMO,2020,7,9,5,1002.32,14.53364
SMO,2020,7,9,6,1002.8,14.5406
SMO,2020,7,9,7,1003.12,14.54524
SMO,2020,7,9,8,1003.19,14.546255
SMO,2020,7,9,9,1003.17,14.545965
SMO,2020,7,9,10,1003.32,14.54814
SMO,2020,7,9,11,1003.28,14.54756
SMO,2020,7,9,12,1003.02,14.54379
SMO,2020,7,9,13,1002.54,14.53683
SMO,2020,7,9,14,1001.9,14.52755
SMO,2020,7,9,15,1001.85,14.526825
SMO,2020,7,9,16,1002.27,14.532915
SMO,2020,7,9,17,1002.73,14.539585
SMO,2020,7,9,18,1003.19,14.546255
SMO,2020,7,9,19,1003.71,14.553795
SMO,2020,7,9,20,1004.04,14.55858
SMO,2020,7,9,21,1003.7,14.55365
SMO,2020,7,9,22,1003.09,14.544805
SMO,2020,7,9,23,1002.51,14.536395
SMO,2020,7,10,0,1001.96,14.52842
SMO,2020,7,10,1,1001.42,14.52059
SMO,2020,7,10,2,1000.94,14.51363
SMO,2020,7,10,3,1000.77,14.511165
SMO,2020,7,10,4,1001.02,14.51479
SMO,2020,7,10,5,1001.36,14.51972
SMO,2020,7,10,6,1001.75,14.525375
SMO,2020,7,10,7,1002.15,14.531175
SMO,2020,7,10,8,1002.27,14.532915
SMO,2020,7,10,9,1002.16,14.53132
SMO,2020,7,10,10,1002.33,14.533785
SMO,2020,7,10,11,1002.11,14.530595
SMO,2020,7,10,12,1001.85,14.526825
SMO,2020,7,10,13,1001.34,14.51943
SMO,2020,7,10,14,1000.99,14.514355
SMO,2020,7,10,15,1001.04,14.51508
SMO,2020,7,10,16,1001.22,14.51769
SMO,2020,7,10,17,1001.38,14.52001
SMO,2020,7,10,18,1002.07,14.530015
SMO,2020,7,10,19,1002.86,14.54147
SMO,2020,7,10,20,1002.93,14.542485
SMO,2020,7,10,21,1002.73,14.539585
SMO,2020,7,10,22,1002.18,14.53161
SMO,2020,7,10,23,1001.28,14.51856
SMO,2020,7,11,0,1000.36,14.50522
SMO,2020,7,11,1,999.8,14.4971
SMO,2020,7,11,2,999.59,14.494055
SMO,2020,7,11,3,999.63,14.494635
SMO,2020,7,11,4,999.98,14.49971
SMO,2020,7,11,5,1000.32,14.50464
SMO,2020,7,11,6,1000.55,14.507975
SMO,2020,7,11,7,1000.68,14.50986
SMO,2020,7,11,8,1000.85,14.512325
SMO,2020,7,11,9,1000.95,14.513775
SMO,2020,7,11,10,1000.79,14.511455
SMO,2020,7,11,11,1000.83,14.512035
SMO,2020,7,11,12,1000.54,14.50783
SMO,2020,7,11,13,1000.25,14.503625
SMO,2020,7,11,14,1000.08,14.50116
SMO,2020,7,11,15,1000.35,14.505075
SMO,2020,7,11,16,1000.79,14.511455
SMO,2020,7,11,17,1001.37,14.519865
SMO,2020,7,11,18,1001.92,14.52784
SMO,2020,7,11,19,1002.65,14.538425
SMO,2020,7,11,20,1003.3,14.54785
SMO,2020,7,11,21,1003.76,14.55452
SMO,2020,7,11,22,1003.31,14.547995
SMO,2020,7,11,23,1002.55,14.536975
SMO,2020,7,12,0,1001.87,14.527115
SMO,2020,7,12,1,1001.15,14.516675
SMO,2020,7,12,2,1000.68,14.50986
SMO,2020,7,12,3,1000.51,14.507395
SMO,2020,7,12,4,1000.79,14.511455
SMO,2020,7,12,5,1001.41,14.520445
SMO,2020,7,12,6,1002.23,14.532335
SMO,2020,7,12,7,1002.69,14.539005
SMO,2020,7,12,8,1002.96,14.54292
SMO,2020,7,12,9,1002.9,14.54205
SMO,2020,7,12,10,1002.58,14.53741
SMO,2020,7,12,11,1002.09,14.530305
SMO,2020,7,12,12,1001.67,14.524215
SMO,2020,7,12,13,1001.32,14.51914
SMO,2020,7,12,14,1001.21,14.517545
SMO,2020,7,12,15,1001.29,14.518705
SMO,2020,7,12,16,1001.48,14.52146
SMO,2020,7,12,17,1001.81,14.526245
SMO,2020,7,12,18,1002.4,14.5348
SMO,2020,7,12,19,1003.16,14.54582
SMO,2020,7,12,20,1003.49,14.550605
SMO,2020,7,12,21,1003.25,14.547125
SMO,2020,7,12,22,1002.79,14.540455
SMO,2020,7,12,23,1001.86,14.52697
SMO,2020,7,13,0,1001.07,14.515515
SMO,2020,7,13,1,1000.54,14.50783
SMO,2020,7,13,2,1000.17,14.502465
SMO,2020,7,13,3,1000.34,14.50493
SMO,2020,7,13,4,1000.86,14.51247
SMO,2020,7,13,5,1001.32,14.51914
SMO,2020,7,13,6,1001.83,14.526535
SMO,2020,7,13,7,1002.22,14.53219
SMO,2020,7,13,8,1002.43,14.535235
SMO,2020,7,13,9,1002.32,14.53364
SMO,2020,7,13,10,1002.02,14.52929
SMO,2020,7,13,11,1001.92,14.52784
SMO,2020,7,13,12,1001.53,14.522185
SMO,2020,7,13,13,1001.04,14.51508
SMO,2020,7,13,14,1000.4,14.5058
SMO,2020,7,13,15,1000.24,14.50348
SMO,2020,7,13,16,1000.4,14.5058
SMO,2020,7,13,17,1000.78,14.51131
SMO,2020,7,13,18,1001.21,14.517545
SMO,2020,7,13,19,1001.92,14.52784
SMO,2020,7,13,20,1002.16,14.53132
SMO,2020,7,13,21,1001.93,14.527985
SMO,2020,7,13,22,1001.12,14.51624
SMO,2020,7,13,23,1000.39,14.505655
SMO,2020,7,14,0,999.6,14.4942
SMO,2020,7,14,1,998.92,14.48434
SMO,2020,7,14,2,998.56,14.47912
SMO,2020,7,14,3,998.71,14.481295
SMO,2020,7,14,4,999.22,14.48869
SMO,2020,7,14,5,999.78,14.49681
SMO,2020,7,14,6,1000.19,14.502755
SMO,2020,7,14,7,1000.57,14.508265
SMO,2020,7,14,8,1001.15,14.516675
SMO,2020,7,14,9,1001.11,14.516095
SMO,2020,7,14,10,1000.81,14.511745
SMO,2020,7,14,11,1000.5,14.50725
SMO,2020,7,14,12,1000.07,14.501015
SMO,2020,7,14,13,999.57,14.493765
SMO,2020,7,14,14,999.12,14.48724
SMO,2020,7,14,15,999.01,14.485645
SMO,2020,7,14,16,999.24,14.48898
SMO,2020,7,14,17,999.58,14.49391
SMO,2020,7,14,18,1000.19,14.502755
SMO,2020,7,14,19,1000.65,14.509425
SMO,2020,7,14,20,1000.96,14.51392
SMO,2020,7,14,21,1000.9,14.51305
SMO,2020,7,14,22,1000.24,14.50348
SMO,2020,7,14,23,999.24,14.48898
SMO,2020,7,15,0,998.52,14.47854
SMO,2020,7,15,1,998.12,14.47274
SMO,2020,7,15,2,997.86,14.46897
SMO,2020,7,15,3,997.92,14.46984
SMO,2020,7,15,4,998.61,14.479845
SMO,2020,7,15,5,999.26,14.48927
SMO,2020,7,15,6,999.77,14.496665
SMO,2020,7,15,7,999.96,14.49942
SMO,2020,7,15,8,1000.27,14.503915
SMO,2020,7,15,9,1000.25,14.503625
SMO,2020,7,15,10,1000.34,14.50493
SMO,2020,7,15,11,1000.32,14.50464
SMO,2020,7,15,12,1000.06,14.50087
SMO,2020,7,15,13,999.69,14.495505
SMO,2020,7,15,14,999.57,14.493765
SMO,2020,7,15,15,999.67,14.495215
SMO,2020,7,15,16,1000.16,14.50232
SMO,2020,7,15,17,1001.2,14.5174
SMO,2020,7,15,18,1001.74,14.52523
SMO,2020,7,15,19,1003.44,14.54988
SMO,2020,7,15,20,1004.37,14.563365
SMO,2020,7,15,21,1003.99,14.557855
SMO,2020,7,15,22,1003.46,14.55017
SMO,2020,7,15,23,1002.72,14.53944
SMO,2020,7,16,0,1001.92,14.52784
SMO,2020,7,16,1,1001.2,14.5174
SMO,2020,7,16,2,1000.95,14.513775
SMO,2020,7,16,3,1000.38,14.50551
SMO,2020,7,16,4,1000.56,14.50812
SMO,2020,7,16,5,1000.83,14.512035
SMO,2020,7,16,6,1001.29,14.518705
SMO,2020,7,16,7,1001.37,14.519865
SMO,2020,7,16,8,1001.44,14.52088
SMO,2020,7,16,9,1001.3,14.51885
SMO,2020,7,16,10,1000.88,14.51276
SMO,2020,7,16,11,1000.4,14.5058
SMO,2020,7,16,12,1000.29,14.504205
SMO,2020,7,16,13,999.88,14.49826
SMO,2020,7,16,14,999.68,14.49536
SMO,2020,7,16,15,999.71,14.495795
SMO,2020,7,16,16,1000.25,14.503625
SMO,2020,7,16,17,1000.68,14.50986
SMO,2020,7,16,18,1001.38,14.52001
SMO,2020,7,16,19,1001.91,14.527695
SMO,2020,7,16,20,1002.95,14.542775
SMO,2020,7,16,21,1003.33,14.548285
SMO,2020,7,16,22,1003.16,14.54582
SMO,2020,7,16,23,1002.63,14.538135
SMO,2020,7,17,0,1001.96,14.52842
