 Usage ,Days of Usage,Billed Amount for Water,MTH/YR OF BILLING,Route#,LOSADD,RSP,Rate,LOMETW,Meter Size,,
" 8,221 ",30,50.75,202205,220,FAGANEANEA,RES,R,87126041,"5/8""",,
 47 ,30,15.42,202205,220,FAGANEANEA,RES,R,87126040,"5/8""",,
" 4,066 ",30,32.78,202205,220,MATUU,RES,R,87126039,"5/8""",,
" 3,743 ",30,31.39,202205,220,MATUU,RES,R,87126038,"5/8""",,
" 6,049 ",30,41.35,202205,220,MATUU,RES,R,87126037,"5/8""",,
" 2,306 ",30,25.17,202205,220,MATUU,RES,R,87126036,"5/8""",,
" 82,955 ",30,468.17,202205,220,MATUU,RES,R,87126035,"5/8""",,
" 1,742 ",30,22.74,202205,220,MATUU,RES,R,87126034,"5/8""",,
" 7,528 ",30,47.74,202205,220,MATUU,RES,R,87126033,"5/8""",,
" 24,058 ",30,128.25,202205,220,MATUU,RES,R,87126032,"5/8""",,
" 2,530 ",30,26.15,202205,308,NUUULI,RES,R,87126031,"5/8""",,
" 3,323 ",30,29.57,202205,220,FATUMAFUTI,RES,R,87126030,"5/8""",,
" 5,630 ",30,39.54,202205,220,MATUU,RES,R,87126028,"5/8""",,
" 1,123 ",30,20.06,202205,220,MATUU,RES,R,87126027,"5/8""",,
" 3,294 ",30,29.45,202205,220,MATUU,RES,R,87126026,"5/8""",,
" 6,199 ",23,43.43,202205,220,MATUU,SGS,C,87126025,"5/8""",,
 282 ,30,16.43,202205,220,FAGANEANEA,RES,R,87126024,"5/8""",,
" 9,960 ",30,58.25,202205,333,TAFUNA,RES,R,87126023,"5/8""",,
" 3,122 ",30,28.71,202205,333,TAFUNA,RES,R,87126022,"5/8""",,
" 22,949 ",30,122.34,202205,332,ILIILI,RES,R,87126021,"5/8""",,
" 73,590 ",30,413.65,202205,332,ILIILI,RES,R,87126020,"5/8""",,
" 10,935 ",30,62.94,202205,332,TAFUNA,RES,R,87126019,"5/8""",,
" 1,946 ",30,23.62,202205,332,TAFUNA,RES,R,87126018,"5/8""",,
" 8,186 ",30,50.59,202205,332,TAFUNA,RES,R,87126017,"5/8""",,
" 16,410 ",30,89.34,202205,332,ILIILI,RES,R,87126016,"5/8""",,
" 28,225 ",30,150.42,202205,332,TAFUNA,RES,R,87126015,"5/8""",,
" 3,692 ",30,31.17,202205,332,ILIILI,RES,R,87126014,"5/8""",,
" 36,023 ",30,194.93,202205,332,ILIILI,RES,R,87126013,"5/8""",,
" 6,558 ",30,43.55,202205,332,TAFUNA,RES,R,87126012,"5/8""",,
" 3,651 ",30,30.99,202205,332,TAFUNA,RES,R,87126011,"5/8""",,
 986 ,30,19.47,202205,332,TAFUNA,RES,R,87126010,"5/8""",,
" 1,509 ",30,21.74,202205,332,TAFUNA,RES,R,87126009,"5/8""",,
" 11,170 ",30,64.07,202205,332,TAFUNA,RES,R,87126008,"5/8""",,
" 22,601 ",30,120.5,202205,332,TAFUNA,RES,R,87126007,"5/8""",,
 547 ,30,17.58,202205,332,ILIILI,RES,R,87126006,"5/8""",,
" 4,890 ",35,36.35,202205,332,TAFUNA,RES,R,87126005,"5/8""",,
" 4,068 ",35,32.79,202205,332,ILIILI,RES,R,87126004,"5/8""",,
 31 ,30,15.34,202205,301,NUUULI,RES,R,87126003,"5/8""",,
" 4,114 ",30,32.99,202205,301,NUUULI,RES,R,87126002,"5/8""",,
" 7,323 ",30,46.86,202205,301,NUUULI,RES,R,87126001,"5/8""",,
" 4,021 ",30,32.59,202205,301,NUUULI,RES,R,87125999,"5/8""",,
" 6,121 ",30,41.66,202205,301,NUUULI,RES,R,87125998,"5/8""",,
" 20,694 ",30,109.41,202205,311,TAFUNA,ASG,GL2,87125997,"5/8""",,
" 1,663 ",30,22.4,202205,220,FATUMAFUTI,RES,R,87125996,"5/8""",,
" 3,828 ",30,31.76,202205,220,MATUU,RES,R,87125995,"5/8""",,
" 1,926 ",30,23.98,202205,220,MATUU,SGS,C,87125994,"5/8""",,
" 3,538 ",30,30.5,202205,220,MATUU,RES,R,87125993,"5/8""",,
 27 ,30,15.33,202205,220,MATUU,RES,R,87125992,"5/8""",,
 688 ,27,18.34,202205,312,TAFUNA,SGS,C,87125991,"5/8""",,
" 7,352 ",28,46.99,202205,358,PAVAIAI,RES,R,87125990,,,
" 19,585 ",30,104.65,202205,307,NUUULI,RES,R,87125989,,,
 -   ,32,15.21,202205,110,AUA,RES,R,87125988,,,
" 7,964 ",30,49.63,202205,207,PAGO PAGO,RES,R,87125987,"5/8""",,
" 14,954 ",30,83.29,202205,207,PAGO PAGO,SGS,C,87125986,,,
" 3,816 ",30,32.58,202205,207,PAGO PAGO,SGS,C,87125985,,,
" 8,201 ",32,50.66,202205,318,TAFUNA,RES,R,87125984,"5/8""",,
" 49,919 ",32,242.44,202205,319,TAFUNA,SGS,C,87125983,"5/8""",,
" 49,363 ",30,272.6,202205,304,NUUULI,RES,R,87125982,"5/8""",,
" 173,993 ",32,807.23,202205,319,TAFUNA,SGS,C,87125981,"5/8""",,
" 4,615 ",30,35.16,202205,325,TAFUNA,RES,R,87125980,"5/8""",,
" 2,722 ",30,26.98,202205,325,TAFUNA,RES,R,87125979,"5/8""",,
" 7,354 ",30,46.99,202205,304,NUUULI,RES,R,87125978,"5/8""",,
" 3,399 ",30,29.91,202205,308,NUUULI,RES,R,87125977,"5/8""",,
" 1,043 ",30,19.72,202205,304,NUUULI,RES,R,87125976,,,
" 4,346 ",28,33.99,202205,352,PAVAIAI,RES,R,87125975,"5/8""",,
" 1,683 ",28,22.48,202205,354,MAPUSAGA FOU,RES,R,87125974,"5/8""",,
" 3,029 ",28,28.3,202205,369,LEONE,RES,R,87125973,"5/8""",,
" 7,709 ",28,48.53,202205,377,AFAO,RES,R,87125972,"5/8""",,
" 10,980 ",32,63.15,202205,403,MASAUSI,RES,R,87125971,,,
" 1,494 ",32,21.66,202205,103,ALAO,RES,R,87125970,"5/8""",,
 43 ,32,15.4,202205,109,LAULII,RES,R,87125969,,,
" 9,748 ",20,57.34,202205,346,FALENIU,RES,R,87125968,"5/8""",,
 94 ,32,15.61,202205,112,AUTO,RES,R,87125967,"5/8""",,
 266 ,30,16.36,202205,335,ILIILI,RES,R,87125966,"5/8""",,
" 4,607 ",32,35.12,202205,111,AUA,RES,R,87125965,"5/8""",,
" 5,992 ",32,41.11,202205,110,AUA,RES,R,87125964,"5/8""",,
" 4,406 ",30,34.26,202205,301,NUUULI,RES,R,87125963,"5/8""",,
 637 ,32,17.96,202205,320,TAFUNA,RES,R,87125962,"5/8""",,
 17 ,30,15.28,202205,308,NUUULI,RES,R,87125961,"5/8""",,
" 7,679 ",28,48.4,202205,369,LEONE,RES,R,87125960,"5/8""",,
" 2,017 ",30,23.93,202205,325,TAFUNA,RES,R,87125959,"5/8""",,
" 4,091 ",30,33.84,202205,220,FAGANEANEA,SGS,C,87125958,"5/8""",,
" 9,499 ",28,56.27,202205,354,MAPUSAGA FOU,RES,R,87125957,"5/8""",,
 274 ,31,16.45,202205,310,TAFUNA,ASG,GL2,87125956,"5/8""",,
" 9,513 ",32,56.33,202205,402,SAILELE,RES,R,87125955,"5/8""",,
 -   ,30,15.21,202205,306,NUUULI,RES,R,87125954,"5/8""",,
" 14,088 ",32,79.34,202205,312,TAFUNA,ASG,GL2,87125953,"5/8""",,
 325 ,20,16.62,202205,305,NUUULI,RES,R,87125952,"5/8""",,
" 4,817 ",30,36.03,202205,343,MALAEIMI,RES,R,87125951,"5/8""",,
" 347,728 ",35,2009.68,202205,214,,RES,R,87125950,"5/8""",,
 68 ,28,15.51,202205,369,LEONE,RES,R,87125948,"5/8""",,
" 4,099 ",30,32.93,202205,330,TAFUNA,RES,R,87125947,"5/8""",,
" 15,096 ",30,83.92,202205,215,UTULEI,SGS,C,87125946,"5/8""",,
" 5,035 ",32,38.13,202205,312,TAFUNA,SGS,C,87125945,"5/8""",,
 -   ,32,15.21,202205,407,FAGASA,RES,R,87125944,"5/8""",,
" 10,852 ",30,62.53,202205,343,MESEPA,RES,R,87125943,"5/8""",,
" 3,042 ",28,28.35,202205,355,TAFETA,RES,R,87125942,"5/8""",,
" 12,835 ",30,72.1,202205,343,MESEPA,RES,R,87125941,"5/8""",,
" 8,886 ",28,53.62,202205,355,MAPUSAGA FOU,RES,R,87125940,"5/8""",,
" 2,768 ",30,27.17,202205,340,FALENIU,RES,R,87125939,"5/8""",,
" 38,895 ",32,211.66,202205,406,VATIA,RES,R,87125938,"5/8""",,
" 7,552 ",30,47.85,202205,307,NUUULI,RES,R,87125937,"5/8""",,
 595 ,31,17.78,202205,501,TAU,RES,R,87125936,"5/8""",,
" 4,544 ",32,34.85,202205,331,TAFUNA,RES,R,87125934,"5/8""",,
 -   ,32,15.21,202205,104,UTUMEA-SASAE,RES,R,87125933,"5/8""",,
 -   ,28,15.21,202205,373,LEONE,RES,R,87125932,"5/8""",,
 120 ,30,15.73,202205,325,TAFUNA,RES,R,87125931,"5/8""",,
" 3,042 ",31,29.05,202205,501,TAU,SGS,C,87125930,"5/8""",,
 -   ,49,15.21,202205,310,TAFUNA,SA,WP2,87125929,"5/8""",,
 -   ,31,15.21,202205,502,FITIUTA,RES,R,87125928,"5/8""",,
" 4,160 ",30,33.19,202205,306,NUUULI,RES,R,87125927,"5/8""",,
" 7,163 ",32,46.17,202205,329,PAVAIAI,RES,R,87125926,"5/8""",,
 -   ,28,15.21,202205,348,PAVAIAI,RES,R,87125925,"5/8""",,
" 17,253 ",32,93.41,202205,110,AUA,RES,R,87125924,"5/8""",,
" 1,145 ",28,20.16,202205,348,PAVAIAI,RES,R,87125923,"5/8""",,
 -   ,30,15.21,202205,322,NUUULI,RES,R,87125922,"5/8""",,
" 13,487 ",28,75.25,202205,355,PAVAIAI,RES,R,87125921,"5/8""",,
" 7,749 ",32,48.7,202205,329,TAFUNA,RES,R,87125920,"5/8""",,
" 14,142 ",34,79.59,202205,315,TAFUNA,SGS,C,87125919,"5/8""",,
 369 ,30,16.81,202205,303,NUUULI,RES,R,87125918,"5/8""",,
" 3,196 ",30,29.02,202205,336,VAITOGI,RES,R,87125917,"5/8""",,
" 3,636 ",30,30.93,202205,301,NUUULI,RES,R,87125916,"5/8""",,
" 26,542 ",30,141.46,202205,338,VAITOGI,RES,R,87125915,"5/8""",,
" 18,878 ",28,101.24,202205,354,MAPUSAGA FOU,RES,R,87125914,"5/8""",,
" 3,199 ",32,29.03,202205,221,PAGO PAGO,RES,R,87125913,"5/8""",,
" 5,183 ",28,37.61,202205,354,MAPUSAGA FOU,RES,R,87125912,"5/8""",,
" 16,374 ",30,89.17,202205,308,NUUULI,RES,R,87125911,"5/8""",,
" 8,054 ",32,50.02,202205,111,AUA,RES,R,87125909,"5/8""",,
 -   ,28,15.21,202205,373,LEONE,RES,R,87125908,"5/8""",,
" 28,837 ",30,153.68,202205,322,TAFUNA,RES,R,87125907,"5/8""",,
" 5,679 ",32,39.75,202205,319,TAFUNA,RES,R,87125906,"5/8""",,
" 2,512 ",30,26.07,202205,329,TAFUNA,RES,R,87125905,"5/8""",,
 -   ,28,15.21,202205,358,FUTIGA,RES,R,87125904,"5/8""",,
" 7,461 ",30,47.46,202205,207,PAGO PAGO,RES,R,87125903,"5/8""",,
 -   ,30,15.21,202205,335,ILIILI,ASG,GL2,87125902,"5/8""",,
" 5,953 ",28,40.94,202205,354,MAPUSAGA,RES,R,87125901,"5/8""",,
" 12,759 ",32,71.74,202205,315,TAFUNA,RES,R,87125900,"5/8""",,
" 2,101 ",30,24.29,202205,325,TAFUNA,RES,R,87125899,"5/8""",,
" 11,381 ",32,65.09,202205,406,VATIA,RES,R,87125898,"5/8""",,
 29 ,28,15.33,202205,411,FAGALII,RES,R,87125897,"5/8""",,
" 6,129 ",28,41.7,202205,376,ASILI,RES,R,87125896,"5/8""",,
 330 ,30,16.63,202205,307,NUUULI,RES,R,87125895,"5/8""",,
" 2,659 ",28,26.7,202205,352,PAVAIAI,RES,R,87125894,"5/8""",,
 -   ,28,15.21,202205,378,AMANAVE,RES,R,87125893,"5/8""",,
" 2,150 ",30,24.5,202205,336,VAITOGI,RES,R,87125892,"5/8""",,
" 3,964 ",30,32.34,202205,308,NUUULI,RES,R,87125891,"5/8""",,
 -   ,30,15.21,202205,346,FALENIU,RES,R,87125890,"5/8""",,
 1 ,30,15.21,202205,336,VAITOGI,RES,R,87125889,"5/8""",,
" 4,934 ",30,36.54,202205,340,FALENIU,RES,R,87125888,"5/8""",,
" 30,566 ",28,163.16,202205,362,TAPUTIMU,RES,R,87125887,"5/8""",,
" 17,437 ",28,94.29,202205,354,MAPUSAGA FOU,RES,R,87125886,"5/8""",,
" 24,137 ",28,128.67,202205,360,MALAELOA,RES,R,87125885,"5/8""",,
 -   ,32,15.21,202205,329,TAFUNA,RES,R,87125884,"5/8""",,
" 2,920 ",31,27.83,202205,501,TAU,RES,R,87125883,"5/8""",,
" 19,673 ",30,105.07,202205,313,TAFUNA,RES,R,87125882,"5/8""",,
 24 ,4,2.13,202205,406,VATIA,RES,R,87125881,"5/8""",,
" 1,240 ",30,20.57,202205,218,FAGAALU,RES,R,87125880,"5/8""",,
" 2,320 ",31,25.23,202205,503,OFU,RES,R,87125878,"5/8""",,
 -   ,31,15.21,202205,503,OLOSEGA,RES,R,87125877,"5/8""",,
 547 ,31,17.58,202205,503,OLOSEGA,RES,R,87125876,"5/8""",,
 -   ,31,15.21,202205,503,OLOSEGA,RES,R,87125875,"5/8""",,
 48 ,31,15.42,202205,503,OLOSEGA,RES,R,87125874,"5/8""",,
" 3,513 ",31,30.4,202205,503,OLOSEGA,RES,R,87125873,"5/8""",,
" 26,885 ",31,143.29,202205,503,OLOSEGA,RES,R,87125872,"5/8""",,
" 6,630 ",31,43.87,202205,503,OLOSEGA,RES,R,87125871,"5/8""",,
" 5,743 ",31,40.03,202205,503,OLOSEGA,RES,R,87125870,"5/8""",,
" 6,534 ",31,43.45,202205,503,OLOSEGA,RES,R,87125869,"5/8""",,
" 7,691 ",31,48.45,202205,503,OLOSEGA,RES,R,87125868,"5/8""",,
" 6,880 ",31,44.95,202205,503,OLOSEGA,RES,R,87125867,"5/8""",,
" 3,510 ",31,30.38,202205,503,OLOSEGA,RES,R,87125866,"5/8""",,
" 13,805 ",31,76.77,202205,503,OLOSEGA,RES,R,87125865,"5/8""",,
 -   ,31,15.21,202205,503,OLOSEGA,ASG,GL2,87125863,"5/8""",,
 2 ,31,15.22,202205,503,OLOSEGA,RES,R,87125862,"5/8""",,
 127 ,31,15.76,202205,503,OLOSEGA,RES,R,87125861,"5/8""",,
" 12,001 ",31,68.08,202205,503,OLOSEGA,RES,R,87125860,"5/8""",,
" 2,600 ",31,26.45,202205,503,OLOSEGA,RES,R,87125859,"5/8""",,
" 7,311 ",24,46.81,202205,503,OLOSEGA,RES,R,87125858,"5/8""",,
" 12,143 ",31,68.76,202205,503,OLOSEGA,RES,R,87125857,"5/8""",,
" 8,268 ",24,50.94,202205,503,OLOSEGA,RES,R,87125856,"5/8""",,
" 11,598 ",31,66.14,202205,503,OFU,RES,R,87125855,"5/8""",,
" 13,905 ",31,77.26,202205,503,OLOSEGA,RES,R,87125854,"5/8""",,
 511 ,31,17.42,202205,503,OFU,RES,R,87125853,"5/8""",,
 3 ,31,15.22,202205,503,OFU,RES,R,87125852,"5/8""",,
" 19,754 ",31,105.47,202205,503,OFU,RES,R,87125851,"5/8""",,
 93 ,31,15.61,202205,503,OFU,RES,R,87125850,"5/8""",,
" 3,616 ",31,30.84,202205,503,OFU,RES,R,87125849,"5/8""",,
" 20,085 ",31,107.1,202205,503,OFU,RES,R,87125848,"5/8""",,
" 14,879 ",31,81.96,202205,503,OFU,RES,R,87125847,"5/8""",,
 -   ,31,15.21,202205,503,OFU,RES,R,87125846,"5/8""",,
" 16,762 ",31,91.04,202205,503,OFU,RES,R,87125845,"5/8""",,
" 14,142 ",31,78.41,202205,503,OFU,RES,R,87125844,"5/8""",,
" 14,891 ",31,82.02,202205,503,OFU,RES,R,87125843,"5/8""",,
" 5,911 ",31,40.76,202205,503,OFU,RES,R,87125842,"5/8""",,
" 5,413 ",31,38.61,202205,503,OFU,RES,R,87125841,"5/8""",,
" 1,293 ",31,20.8,202205,503,OFU,RES,R,87125840,"5/8""",,
 6 ,31,15.24,202205,503,OFU,ASG,GG2,87125839,"5/8""",,
 20 ,31,15.3,202205,503,OFU,SA,OC2,87125838,"5/8""",,
" 93,035 ",31,438.71,202205,503,OFU,ASG,GL2,87125836,"5/8""",,
 -   ,31,15.21,202205,503,OFU,ASG,GL2,87125835,"5/8""",,
 42 ,31,15.39,202205,503,OFU,RES,R,87125834,"5/8""",,
 88 ,31,15.59,202205,503,OFU,RES,R,87125833,"5/8""",,
 -   ,31,15.21,202205,503,OLOSEGA,RES,R,87125831,"5/8""",,
 -   ,31,15.21,202205,503,OLOSEGA,RES,R,87125830,"5/8""",,
" 32,331 ",31,173.44,202205,503,OLOSEGA,RES,R,87125829,"5/8""",,
" 3,622 ",31,31.7,202205,503,OLOSEGA,ASG,GG2,87125828,"5/8""",,
" 4,940 ",31,36.56,202205,503,OLOSEGA,RES,R,87125827,"5/8""",,
" 8,224 ",31,50.75,202205,503,OLOSEGA,RES,R,87125826,"5/8""",,
" 1,777 ",31,22.89,202205,503,OFU,RES,R,87125825,"5/8""",,
" 24,056 ",31,124.72,202205,503,OLOSEGA,SGS,C,87125824,"5/8""",,
 412 ,31,16.99,202205,503,OLOSEGA,RES,R,87125823,"5/8""",,
" 2,330 ",31,25.28,202205,503,OLOSEGA,RES,R,87125822,"5/8""",,
" 2,087 ",31,24.23,202205,503,OLOSEGA,RES,R,87125821,"5/8""",,
" 1,358 ",31,21.08,202205,503,OLOSEGA,RES,R,87125820,"5/8""",,
 331 ,24,16.64,202205,503,OLOSEGA,RES,R,87125819,"5/8""",,
 651 ,31,18.02,202205,503,OLOSEGA,RES,R,87125818,"5/8""",,
" 5,987 ",31,41.08,202205,503,OLOSEGA,RES,R,87125817,"5/8""",,
 1 ,31,15.21,202205,503,OLOSEGA,RES,R,87125816,"5/8""",,
" 2,622 ",31,26.55,202205,503,OFU,RES,R,87125811,"5/8""",,
" 10,193 ",31,59.36,202205,503,OFU,RES,R,87125807,"5/8""",,
" 34,318 ",31,185.01,202205,503,OFU,RES,R,87125805,"5/8""",,
" 1,848 ",31,23.2,202205,503,OFU,RES,R,87125804,"5/8""",,
" 8,518 ",31,52.02,202205,503,OFU,RES,R,87125803,"5/8""",,
 -   ,31,15.21,202205,503,OFU,RES,R,87125802,"5/8""",,
" 2,058 ",31,24.11,202205,503,OFU,RES,R,87125801,"5/8""",,
 -   ,31,15.21,202205,503,OFU,RES,R,87125800,"5/8""",,
" 34,393 ",31,185.45,202205,503,OFU,RES,R,87125799,"5/8""",,
" 3,432 ",31,30.04,202205,503,OFU,RES,R,87125798,"5/8""",,
" 31,629 ",31,169.35,202205,503,OFU,RES,R,87125797,"5/8""",,
" 28,426 ",31,151.49,202205,503,OFU,RES,R,87125796,"5/8""",,
 881 ,31,19.02,202205,503,OFU,RES,R,87125795,"5/8""",,
" 4,559 ",31,34.91,202205,503,OFU,RES,R,87125794,"5/8""",,
 -   ,31,15.21,202205,503,OFU,RES,R,87125793,"5/8""",,
" 4,207 ",31,33.39,202205,503,OFU,RES,R,87125791,"5/8""",,
 858 ,31,18.92,202205,503,OFU,RES,R,87125790,"5/8""",,
" 5,206 ",31,37.71,202205,503,OFU,RES,R,87125789,"5/8""",,
" 1,808 ",31,23.02,202205,503,OFU,RES,R,87125788,"5/8""",,
" 20,775 ",31,109.78,202205,503,OFU,ASG,GL2,87125787,"5/8""",,
" 27,218 ",31,139.11,202205,503,OFU,ASG,GL2,87125786,"5/8""",,
" 5,952 ",31,42.3,202205,503,OFU,SA,WP2,87125785,"5/8""",,
" 3,081 ",31,29.24,202205,503,OFU,SA,WP2,87125784,"5/8""",,
" 19,838 ",30,105.87,202205,210,FAGATOGO,RES,R,87125783,"5/8""",,
" 8,264 ",30,50.93,202205,210,FAGATOGO,RES,R,87125782,"5/8""",,
" 2,443 ",30,25.77,202205,210,FAGATOGO,RES,R,87125781,"5/8""",,
" 6,522 ",30,43.39,202205,210,FAGATOGO,RES,R,87125780,"5/8""",,
" 21,531 ",35,114.8,202205,210,FAGATOGO,RES,R,87125779,"5/8""",,
" 11,878 ",30,67.48,202205,210,FAGATOGO,RES,R,87125777,"5/8""",,
" 3,913 ",30,32.13,202205,308,NUUULI,RES,R,87125776,"5/8""",,
" 16,471 ",30,89.63,202205,210,FAGATOGO,RES,R,87125775,"5/8""",,
" 15,383 ",35,84.39,202205,318,TAFUNA,RES,R,87125774,"5/8""",,
" 5,739 ",30,40.02,202205,210,FAGATOGO,RES,R,87125773,"5/8""",,
" 9,844 ",30,57.75,202205,210,FAGATOGO,RES,R,87125772,"5/8""",,
" 7,577 ",30,47.95,202205,212,FAGATOGO,RES,R,87125771,"5/8""",,
" 12,926 ",30,72.54,202205,210,FAGATOGO,RES,R,87125770,"5/8""",,
" 12,808 ",30,71.97,202205,210,FAGATOGO,RES,R,87125769,"5/8""",,
" 16,026 ",30,87.49,202205,210,FAGATOGO,RES,R,87125768,"5/8""",,
" 7,374 ",30,47.08,202205,212,FAGATOGO,RES,R,87125767,"5/8""",,
" 11,766 ",30,66.95,202205,212,FAGATOGO,RES,R,87125766,"5/8""",,
 621 ,30,17.89,202205,210,FAGATOGO,RES,R,87125765,"5/8""",,
" 9,204 ",27,54.99,202205,212,FAGATOGO,RES,R,87125764,"5/8""",,
" 18,256 ",30,98.24,202205,212,FAGATOGO,RES,R,87125763,"5/8""",,
" 14,066 ",30,78.04,202205,209,FAGATOGO,RES,R,87125762,"5/8""",,
" 8,040 ",27,49.96,202205,210,FAGATOGO,RES,R,87125761,"5/8""",,
" 10,051 ",27,58.67,202205,210,FAGATOGO,RES,R,87125760,"5/8""",,
" 8,776 ",30,55.15,202205,214,FAGATOGO,SGS,C,87125759,"5/8""",,
" 7,941 ",30,49.53,202205,214,FAGATOGO,RES,R,87125758,"5/8""",,
" 1,056 ",30,20.02,202205,212,FAGATOGO,SGS,C,87125757,"5/8""",,
" 2,912 ",30,28.46,202205,212,FAGATOGO,SGS,C,87125756,"5/8""",,
" 26,689 ",30,142.25,202205,214,FAGATOGO,RES,R,87125755,"5/8""",,
" 9,882 ",30,57.92,202205,329,TAFUNA,RES,R,87125754,"5/8""",,
 966 ,30,19.38,202205,214,FAGATOGO,RES,R,87125753,"5/8""",,
" 5,565 ",30,39.26,202205,214,FAGATOGO,RES,R,87125752,"5/8""",,
" 11,761 ",30,66.92,202205,214,FAGATOGO,RES,R,87125751,"5/8""",,
" 5,455 ",30,38.79,202205,214,FAGATOGO,RES,R,87125750,"5/8""",,
" 1,043 ",30,19.96,202205,217,UTULEI,SGS,C,87125749,"5/8""",,
" 23,296 ",30,124.19,202205,212,FAGATOGO,RES,R,87125748,"5/8""",,
 907 ,30,19.34,202205,212,FAGATOGO,SGS,C,87125747,"5/8""",,
" 30,558 ",30,163.12,202205,212,FAGATOGO,RES,R,87125746,"5/8""",,
" 50,858 ",30,281.3,202205,212,FAGATOGO,RES,R,87125745,"5/8""",,
" 15,852 ",30,86.64,202205,212,FAGATOGO,RES,R,87125744,"5/8""",,
" 13,878 ",30,77.13,202205,308,NUUULI,RES,R,87125743,"5/8""",,
 382 ,30,16.87,202205,308,NUUULI,RES,R,87125742,"5/8""",,
" 1,609 ",30,22.17,202205,308,NUUULI,RES,R,87125741,"5/8""",,
" 32,259 ",30,173.02,202205,308,TAFUNA,RES,R,87125740,"5/8""",,
" 1,013 ",30,19.59,202205,308,NUUULI,RES,R,87125739,"5/8""",,
" 2,423 ",30,25.69,202205,308,NUUULI,RES,R,87125738,"5/8""",,
 739 ,30,18.41,202205,308,NUUULI,RES,R,87125737,"5/8""",,
" 19,540 ",29,104.16,202205,308,NUUULI,SGS,C,87125736,"5/8""",,
" 8,954 ",30,53.91,202205,332,TAFUNA,RES,R,87125735,"5/8""",,
" 7,814 ",30,48.99,202205,332,ILIILI,RES,R,87125734,"5/8""",,
" 3,273 ",30,29.36,202205,332,ILIILI,RES,R,87125733,"5/8""",,
" 8,675 ",30,52.7,202205,332,TAFUNA,RES,R,87125732,"5/8""",,
" 28,955 ",30,154.3,202205,332,TAFUNA,RES,R,87125731,"5/8""",,
" 2,425 ",30,25.69,202205,332,TAFUNA,RES,R,87125730,"5/8""",,
 293 ,30,16.48,202205,332,TAFUNA,RES,R,87125729,"5/8""",,
" 8,514 ",30,52.01,202205,332,ILIILI,RES,R,87125728,"5/8""",,
 419 ,28,17.02,202205,359,MALAELOA,RES,R,87125727,"5/8""",,
" 39,077 ",30,212.72,202205,340,MALAEIMI,RES,R,87125726,"5/8""",,
" 31,496 ",30,168.58,202205,324,TAFUNA,RES,R,87125725,"5/8""",,
" 1,766 ",30,22.85,202205,330,FOGAGOGO,RES,R,87125724,"5/8""",,
" 1,869 ",32,23.29,202205,319,TAFUNA,RES,R,87125723,"5/8""",,
" 2,505 ",30,26.03,202205,343,MALAEIMI,RES,R,87125722,"5/8""",,
" 4,485 ",30,34.6,202205,330,FOGAGOGO,RES,R,87125721,"5/8""",,
" 16,220 ",30,88.42,202205,330,FOGAGOGO,RES,R,87125720,"5/8""",,
" 11,028 ",30,63.39,202205,332,ILIILI,RES,R,87125719,"5/8""",,
" 36,993 ",30,200.58,202205,332,TAFUNA,RES,R,87125718,"5/8""",,
" 6,582 ",30,43.66,202205,332,ILIILI,RES,R,87125717,"5/8""",,
" 1,303 ",30,20.84,202205,332,ILIILI,RES,R,87125716,"5/8""",,
" 6,431 ",30,43.01,202205,332,ILIILI,RES,R,87125715,"5/8""",,
" 4,542 ",30,34.84,202205,332,ILIILI,RES,R,87125714,"5/8""",,
" 1,060 ",30,19.8,202205,332,ILIILI,RES,R,87125713,"5/8""",,
" 18,088 ",30,97.43,202205,332,ILIILI,RES,R,87125712,"5/8""",,
" 9,154 ",30,54.77,202205,332,TAFUNA,RES,R,87125710,"5/8""",,
" 23,342 ",32,124.44,202205,321,TAFUNA,RES,R,87125709,"5/8""",,
" 4,584 ",30,35.03,202205,337,VAITOGI,RES,R,87125708,"5/8""",,
" 4,165 ",30,33.21,202205,301,NUUULI,RES,R,87125707,"5/8""",,
" 1,428 ",30,21.38,202205,301,NUUULI,RES,R,87125706,"5/8""",,
" 50,156 ",181,308.55,202205,367,LEONE,RES,R,87125705,"5/8""",,
" 30,749 ",30,164.23,202205,305,NUUULI,RES,R,87125704,"5/8""",,
" 1,332 ",30,20.97,202205,332,TAFUNA,RES,R,87125703,"5/8""",,
 792 ,30,18.63,202205,332,TAFUNA,RES,R,87125702,"5/8""",,
 133 ,30,15.79,202205,332,TAFUNA,RES,R,87125701,"5/8""",,
" 2,595 ",30,26.43,202205,333,TAFUNA,RES,R,87125700,"5/8""",,
" 15,971 ",30,87.22,202205,333,TAFUNA,RES,R,87125699,"5/8""",,
 869 ,30,18.97,202205,333,TAFUNA,RES,R,87125698,"5/8""",,
" 13,517 ",30,75.39,202205,333,TAFUNA,RES,R,87125697,"5/8""",,
" 26,002 ",30,138.59,202205,333,TAFUNA,RES,R,87125696,"5/8""",,
" 3,206 ",28,29.06,202205,352,PAVAIAI,RES,R,87125695,"5/8""",,
" 2,528 ",30,26.13,202205,332,TAFUNA,RES,R,87125694,"5/8""",,
" 6,020 ",32,41.23,202205,103,ALAO,RES,R,87125693,"5/8""",,
" 35,308 ",30,190.77,202205,322,NUUULI,RES,R,87125692,"5/8""",,
 -   ,32,15.21,202205,103,ALAO,RES,R,87125691,"5/8""",,
" 5,654 ",32,39.65,202205,312,TAFUNA,RES,R,87125690,"5/8""",,
